ID_point,ID_seg,ID_road,ID_road_seg,ID_road_seg_point,long,lat,osm_ID,class,road_importance,color
60,1,200,200_1,200_1_60,34.2749888,-2.4182158,30805258,unclassified,minor_road,red
61,1,200,200_1,200_1_61,34.2742753,-2.4182641,30805258,unclassified,minor_road,red
62,1,200,200_1,200_1_62,34.274103999652155,-2.4182704868243214,30805258,unclassified,minor_road,red
1,2,200,200_2,200_2_1,34.274103999652155,-2.4182704868243214,30805258,unclassified,minor_road,black
2,2,200,200_2,200_2_2,34.2735565,-2.4182909,30805258,unclassified,minor_road,black
3,2,200,200_2,200_2_3,34.2729449,-2.4182748,30805258,unclassified,minor_road,black
4,2,200,200_2,200_2_4,34.2720437,-2.4181515,30805258,unclassified,minor_road,black
5,2,200,200_2,200_2_5,34.2713249,-2.4181462,30805258,unclassified,minor_road,black
6,2,200,200_2,200_2_6,34.2708582,-2.4183766,30805258,unclassified,minor_road,black
7,2,200,200_2,200_2_7,34.2703593,-2.4185267,30805258,unclassified,minor_road,black
1,1,201,201_1,201_1_1,34.2998227,-2.3941787,30805258,unclassified,minor_road,red
2,1,201,201_1,201_1_2,34.2996564,-2.3942698,30805258,unclassified,minor_road,red
3,1,201,201_1,201_1_3,34.2994257,-2.3943019,30805258,unclassified,minor_road,red
4,1,201,201_1,201_1_4,34.2992433,-2.3942966,30805258,unclassified,minor_road,red
5,1,201,201_1,201_1_5,34.2990502,-2.3943394,30805258,unclassified,minor_road,red
6,1,201,201_1,201_1_6,34.2987391,-2.394393,30805258,unclassified,minor_road,red
7,1,201,201_1,201_1_7,34.2985138,-2.3944252,30805258,unclassified,minor_road,red
8,1,201,201_1,201_1_8,34.2977436,-2.3944776,30805258,unclassified,minor_road,red
9,1,201,201_1,201_1_9,34.2975892,-2.3944938,30805258,unclassified,minor_road,red
10,1,201,201_1,201_1_10,34.2973371,-2.3945101,30805258,unclassified,minor_road,red
11,1,201,201_1,201_1_11,34.297085,-2.3945101,30805258,unclassified,minor_road,red
12,1,201,201_1,201_1_12,34.2969549,-2.3944979,30805258,unclassified,minor_road,red
13,1,201,201_1,201_1_13,34.2966012,-2.3944288,30805258,unclassified,minor_road,red
14,1,201,201_1,201_1_14,34.2961093,-2.3942867,30805258,unclassified,minor_road,red
15,1,201,201_1,201_1_15,34.2952916,-2.3941257,30805258,unclassified,minor_road,red
16,1,201,201_1,201_1_16,34.2946172,-2.3939847,30805258,unclassified,minor_road,red
17,1,201,201_1,201_1_17,34.2937052,-2.3937864,30805258,unclassified,minor_road,red
18,1,201,201_1,201_1_18,34.2929703,-2.3935827,30805258,unclassified,minor_road,red
19,1,201,201_1,201_1_19,34.2922354,-2.3934112,30805258,unclassified,minor_road,red
20,1,201,201_1,201_1_20,34.2915755,-2.3933308,30805258,unclassified,minor_road,red
21,1,201,201_1,201_1_21,34.2908996,-2.3931593,30805258,unclassified,minor_road,red
22,1,201,201_1,201_1_22,34.290213,-2.393036,30805258,unclassified,minor_road,red
23,1,201,201_1,201_1_23,34.2896444,-2.3928377,30805258,unclassified,minor_road,red
24,1,201,201_1,201_1_24,34.2889202,-2.392366,30805258,unclassified,minor_road,red
25,1,201,201_1,201_1_25,34.2882013,-2.3919694,30805258,unclassified,minor_road,red
26,1,201,201_1,201_1_26,34.2875898,-2.3915192,30805258,unclassified,minor_road,red
27,1,201,201_1,201_1_27,34.2869675,-2.3912244,30805258,unclassified,minor_road,red
28,1,201,201_1,201_1_28,34.2864847,-2.3909564,30805258,unclassified,minor_road,red
29,1,201,201_1,201_1_29,34.2856532,-2.3905705,30805258,unclassified,minor_road,red
30,1,201,201_1,201_1_30,34.2848217,-2.3903508,30805258,unclassified,minor_road,red
31,1,201,201_1,201_1_31,34.2840224,-2.3901471,30805258,unclassified,minor_road,red
32,1,201,201_1,201_1_32,34.2832178,-2.389654,30805258,unclassified,minor_road,red
33,1,201,201_1,201_1_33,34.2826706,-2.3892252,30805258,unclassified,minor_road,red
34,1,201,201_1,201_1_34,34.2816782,-2.3886732,30805258,unclassified,minor_road,red
35,1,201,201_1,201_1_35,34.2808306,-2.3882176,30805258,unclassified,minor_road,red
36,1,201,201_1,201_1_36,34.2801869,-2.3879979,30805258,unclassified,minor_road,red
37,1,201,201_1,201_1_37,34.27935,-2.3878585,30805258,unclassified,minor_road,red
38,1,201,201_1,201_1_38,34.27885513712422,-2.38776929439272,30805258,unclassified,minor_road,red
1,2,201,201_2,201_2_1,34.27885513712422,-2.38776929439272,30805258,unclassified,minor_road,black
2,2,201,201_2,201_2_2,34.2783093,-2.3876709,30805258,unclassified,minor_road,black
3,2,201,201_2,201_2_3,34.2774886,-2.3876227,30805258,unclassified,minor_road,black
4,2,201,201_2,201_2_4,34.2770594,-2.3875851,30805258,unclassified,minor_road,black
5,2,201,201_2,201_2_5,34.2768719,-2.3875834,30805258,unclassified,minor_road,black
6,2,201,201_2,201_2_6,34.2766878,-2.3875693,30805258,unclassified,minor_road,black
7,2,201,201_2,201_2_7,34.2763799,-2.3875516,30805258,unclassified,minor_road,black
8,2,201,201_2,201_2_8,34.2761711,-2.3875516,30805258,unclassified,minor_road,black
9,2,201,201_2,201_2_9,34.2759623,-2.3875516,30805258,unclassified,minor_road,black
10,2,201,201_2,201_2_10,34.2758242,-2.3875537,30805258,unclassified,minor_road,black
11,2,201,201_2,201_2_11,34.2754452,-2.3875383,30805258,unclassified,minor_road,black
12,2,201,201_2,201_2_12,34.2753326,-2.3875356,30805258,unclassified,minor_road,black
13,2,201,201_2,201_2_13,34.2750724,-2.3875169,30805258,unclassified,minor_road,black
14,2,201,201_2,201_2_14,34.2742972,-2.3874472,30805258,unclassified,minor_road,black
15,2,201,201_2,201_2_15,34.2741363,-2.3874338,30805258,unclassified,minor_road,black
16,2,201,201_2,201_2_16,34.2736911,-2.3874311,30805258,unclassified,minor_road,black
17,2,201,201_2,201_2_17,34.2734523,-2.3874311,30805258,unclassified,minor_road,black
18,2,201,201_2,201_2_18,34.2732968,-2.3874365,30805258,unclassified,minor_road,black
19,2,201,201_2,201_2_19,34.2731466,-2.3874365,30805258,unclassified,minor_road,black
20,2,201,201_2,201_2_20,34.2730205,-2.3874365,30805258,unclassified,minor_road,black
21,2,201,201_2,201_2_21,34.2726718,-2.3874365,30805258,unclassified,minor_road,black
22,2,201,201_2,201_2_22,34.2725565,-2.3874392,30805258,unclassified,minor_road,black
23,2,201,201_2,201_2_23,34.2724331,-2.3874419,30805258,unclassified,minor_road,black
24,2,201,201_2,201_2_24,34.2723097,-2.3874392,30805258,unclassified,minor_road,black
25,2,201,201_2,201_2_25,34.2722373,-2.3874338,30805258,unclassified,minor_road,black
26,2,201,201_2,201_2_26,34.2720817,-2.3874124,30805258,unclassified,minor_road,black
27,2,201,201_2,201_2_27,34.2718377,-2.3873722,30805258,unclassified,minor_road,black
28,2,201,201_2,201_2_28,34.2717035,-2.3873641,30805258,unclassified,minor_road,black
29,2,201,201_2,201_2_29,34.2715533,-2.3873641,30805258,unclassified,minor_road,black
30,2,201,201_2,201_2_30,34.2713951,-2.3873668,30805258,unclassified,minor_road,black
31,2,201,201_2,201_2_31,34.2712449,-2.3873668,30805258,unclassified,minor_road,black
32,2,201,201_2,201_2_32,34.2710759,-2.3873695,30805258,unclassified,minor_road,black
33,2,201,201_2,201_2_33,34.270746,-2.3873507,30805258,unclassified,minor_road,black
34,2,201,201_2,201_2_34,34.2706333,-2.3873507,30805258,unclassified,minor_road,black
35,2,201,201_2,201_2_35,34.2704751,-2.3873561,30805258,unclassified,minor_road,black
36,2,201,201_2,201_2_36,34.2702659,-2.3873695,30805258,unclassified,minor_road,black
37,2,201,201_2,201_2_37,34.2701371,-2.3873802,30805258,unclassified,minor_road,black
38,2,201,201_2,201_2_38,34.2700218,-2.3873883,30805258,unclassified,minor_road,black
39,2,201,201_2,201_2_39,34.2699199,-2.3873856,30805258,unclassified,minor_road,black
40,2,201,201_2,201_2_40,34.2697589,-2.3873722,30805258,unclassified,minor_road,black
41,2,201,201_2,201_2_41,34.2696275,-2.3873615,30805258,unclassified,minor_road,black
42,2,201,201_2,201_2_42,34.2695363,-2.3873615,30805258,unclassified,minor_road,black
43,2,201,201_2,201_2_43,34.2694344,-2.3873695,30805258,unclassified,minor_road,black
44,2,201,201_2,201_2_44,34.2693539,-2.3873963,30805258,unclassified,minor_road,black
45,2,201,201_2,201_2_45,34.2692466,-2.3874392,30805258,unclassified,minor_road,black
46,2,201,201_2,201_2_46,34.2691554,-2.3874687,30805258,unclassified,minor_road,black
47,2,201,201_2,201_2_47,34.2690133,-2.3875008,30805258,unclassified,minor_road,black
48,2,201,201_2,201_2_48,34.2688872,-2.3875062,30805258,unclassified,minor_road,black
49,2,201,201_2,201_2_49,34.2687612,-2.3875115,30805258,unclassified,minor_road,black
50,2,201,201_2,201_2_50,34.268678,-2.3875276,30805258,unclassified,minor_road,black
51,2,201,201_2,201_2_51,34.268509,-2.3875705,30805258,unclassified,minor_road,black
52,2,201,201_2,201_2_52,34.268383,-2.3876107,30805258,unclassified,minor_road,black
53,2,201,201_2,201_2_53,34.2679324,-2.387801,30805258,unclassified,minor_road,black
54,2,201,201_2,201_2_54,34.2678143,-2.3878492,30805258,unclassified,minor_road,black
55,2,201,201_2,201_2_55,34.2676829,-2.3878974,30805258,unclassified,minor_road,black
56,2,201,201_2,201_2_56,34.2665752,-2.3881815,30805258,unclassified,minor_road,black
57,2,201,201_2,201_2_57,34.265918,-2.388345,30805258,unclassified,minor_road,black
58,2,201,201_2,201_2_58,34.2657839,-2.3883771,30805258,unclassified,minor_road,black
59,2,201,201_2,201_2_59,34.2655881,-2.3884146,30805258,unclassified,minor_road,black
60,2,201,201_2,201_2_60,34.2653789,-2.3884468,30805258,unclassified,minor_road,black
61,2,201,201_2,201_2_61,34.2641665,-2.3886022,30805258,unclassified,minor_road,black
62,2,201,201_2,201_2_62,34.2640914,-2.3886156,30805258,unclassified,minor_road,black
63,2,201,201_2,201_2_63,34.2639868,-2.388629,30805258,unclassified,minor_road,black
64,2,201,201_2,201_2_64,34.2633833,-2.3886692,30805258,unclassified,minor_road,black
65,2,201,201_2,201_2_65,34.2630266,-2.3886719,30805258,unclassified,minor_road,black
66,2,201,201_2,201_2_66,34.2623963,-2.388696,30805258,unclassified,minor_road,black
67,2,201,201_2,201_2_67,34.2622327,-2.3887175,30805258,unclassified,minor_road,black
68,2,201,201_2,201_2_68,34.261884,-2.388755,30805258,unclassified,minor_road,black
69,2,201,201_2,201_2_69,34.2615648,-2.3887845,30805258,unclassified,minor_road,black
70,2,201,201_2,201_2_70,34.2614736,-2.3887872,30805258,unclassified,minor_road,black
71,2,201,201_2,201_2_71,34.2612832,-2.3887872,30805258,unclassified,minor_road,black
72,2,201,201_2,201_2_72,34.2608138,-2.3887898,30805258,unclassified,minor_road,black
73,2,201,201_2,201_2_73,34.2607253,-2.3887979,30805258,unclassified,minor_road,black
74,2,201,201_2,201_2_74,34.260508,-2.3888247,30805258,unclassified,minor_road,black
75,2,201,201_2,201_2_75,34.2596524,-2.3889051,30805258,unclassified,minor_road,black
76,2,201,201_2,201_2_76,34.2595666,-2.3889131,30805258,unclassified,minor_road,black
77,2,201,201_2,201_2_77,34.2594271,-2.3889211,30805258,unclassified,minor_road,black
78,2,201,201_2,201_2_78,34.259293,-2.3889292,30805258,unclassified,minor_road,black
79,2,201,201_2,201_2_79,34.259191,-2.3889426,30805258,unclassified,minor_road,black
80,2,201,201_2,201_2_80,34.2590542,-2.3889667,30805258,unclassified,minor_road,black
81,2,201,201_2,201_2_81,34.2587592,-2.3890203,30805258,unclassified,minor_road,black
82,2,201,201_2,201_2_82,34.2586492,-2.3890417,30805258,unclassified,minor_road,black
83,2,201,201_2,201_2_83,34.2585688,-2.3890525,30805258,unclassified,minor_road,black
84,2,201,201_2,201_2_84,34.2584695,-2.3890659,30805258,unclassified,minor_road,black
85,2,201,201_2,201_2_85,34.2583783,-2.3890685,30805258,unclassified,minor_road,black
86,2,201,201_2,201_2_86,34.2577695,-2.3890257,30805258,unclassified,minor_road,black
87,2,201,201_2,201_2_87,34.2576756,-2.3890123,30805258,unclassified,minor_road,black
88,2,201,201_2,201_2_88,34.256626905709965,-2.3888013227008242,30805258,unclassified,minor_road,black
1,3,201,201_3,201_3_1,34.256626905709965,-2.3888013227008242,30805258,unclassified,minor_road,red
2,3,201,201_3,201_3_2,34.2564901,-2.3887738,30805258,unclassified,minor_road,red
3,3,201,201_3,201_3_3,34.2563184,-2.3887416,30805258,unclassified,minor_road,red
4,3,201,201_3,201_3_4,34.2561601,-2.3887202,30805258,unclassified,minor_road,red
5,3,201,201_3,201_3_5,34.2559483,-2.3887014,30805258,unclassified,minor_road,red
6,3,201,201_3,201_3_6,34.2550843,-2.3886317,30805258,unclassified,minor_road,red
7,3,201,201_3,201_3_7,34.2518964,-2.3884459,30805258,unclassified,minor_road,red
8,3,201,201_3,201_3_8,34.2516157,-2.3884802,30805258,unclassified,minor_road,red
9,3,201,201_3,201_3_9,34.2503028,-2.3886409,30805258,unclassified,minor_road,red
10,3,201,201_3,201_3_10,34.2476683,-2.3886571,30805258,unclassified,minor_road,red
11,3,201,201_3,201_3_11,34.2443997,-2.3885271,30805258,unclassified,minor_road,red
12,3,201,201_3,201_3_12,34.2376109,-2.3880446,30805258,unclassified,minor_road,red
13,3,201,201_3,201_3_13,34.23452725861661,-2.38949389808953,30805258,unclassified,minor_road,red
1,1,202,202_1,202_1_1,34.3076044,-2.3877513,30805258,unclassified,minor_road,red
2,1,202,202_1,202_1_2,34.3080604,-2.3873815,30805258,unclassified,minor_road,red
3,1,202,202_1,202_1_3,34.308629,-2.3868777,30805258,unclassified,minor_road,red
4,1,202,202_1,202_1_4,34.3091226,-2.3862023,30805258,unclassified,minor_road,red
5,1,202,202_1,202_1_5,34.3094927,-2.3856664,30805258,unclassified,minor_road,red
6,1,202,202_1,202_1_6,34.3098199,-2.3851089,30805258,unclassified,minor_road,red
7,1,202,202_1,202_1_7,34.3099165,-2.3845515,30805258,unclassified,minor_road,red
8,1,202,202_1,202_1_8,34.3099165,-2.3839191,30805258,unclassified,minor_road,red
9,1,202,202_1,202_1_9,34.3099648,-2.383233,30805258,unclassified,minor_road,red
10,1,202,202_1,202_1_10,34.3101311,-2.3823004,30805258,unclassified,minor_road,red
11,1,202,202_1,202_1_11,34.310115,-2.3814214,30805258,unclassified,minor_road,red
12,1,202,202_1,202_1_12,34.310115,-2.3807193,30805258,unclassified,minor_road,red
13,1,202,202_1,202_1_13,34.3102813,-2.380194,30805258,unclassified,minor_road,red
14,1,202,202_1,202_1_14,34.3104261,-2.3796795,30805258,unclassified,minor_road,red
15,1,202,202_1,202_1_15,34.3104798,-2.3790202,30805258,unclassified,minor_road,red
16,1,202,202_1,202_1_16,34.3105763,-2.3783235,30805258,unclassified,minor_road,red
17,1,202,202_1,202_1_17,34.3107212,-2.3777178,30805258,unclassified,minor_road,red
18,1,202,202_1,202_1_18,34.3107963,-2.3771336,30805258,unclassified,minor_road,red
19,1,202,202_1,202_1_19,34.3109357,-2.3764636,30805258,unclassified,minor_road,red
20,1,202,202_1,202_1_20,34.3110162,-2.3756007,30805258,unclassified,minor_road,red
21,1,202,202_1,202_1_21,34.3110537,-2.3748342,30805258,unclassified,minor_road,red
22,1,202,202_1,202_1_22,34.3110806,-2.3739498,30805258,unclassified,minor_road,red
23,1,202,202_1,202_1_23,34.3111342,-2.3730601,30805258,unclassified,minor_road,red
24,1,202,202_1,202_1_24,34.3110537,-2.3724973,30805258,unclassified,minor_road,red
25,1,202,202_1,202_1_25,34.3108893,-2.3721719,30805258,unclassified,minor_road,red
26,1,202,202_1,202_1_26,34.3108112,-2.3720292,30805258,unclassified,minor_road,red
27,1,202,202_1,202_1_27,34.3107772,-2.3717764,30805258,unclassified,minor_road,red
28,1,202,202_1,202_1_28,34.3107851,-2.3715079,30805258,unclassified,minor_road,red
29,1,202,202_1,202_1_29,34.3106709,-2.3711584,30805258,unclassified,minor_road,red
30,1,202,202_1,202_1_30,34.3102532,-2.3708543,30805258,unclassified,minor_road,red
31,1,202,202_1,202_1_31,34.3097365,-2.3703168,30805258,unclassified,minor_road,red
32,1,202,202_1,202_1_32,34.3091985,-2.369744,30805258,unclassified,minor_road,red
33,1,202,202_1,202_1_33,34.3085686,-2.3690933,30805258,unclassified,minor_road,red
34,1,202,202_1,202_1_34,34.3083333,-2.3686339,30805258,unclassified,minor_road,red
35,1,202,202_1,202_1_35,34.3082608,-2.3683927,30805258,unclassified,minor_road,red
36,1,202,202_1,202_1_36,34.3082286,-2.3682855,30805258,unclassified,minor_road,red
37,1,202,202_1,202_1_37,34.3081777,-2.3681327,30805258,unclassified,minor_road,red
38,1,202,202_1,202_1_38,34.3081535,-2.3680684,30805258,unclassified,minor_road,red
39,1,202,202_1,202_1_39,34.3081294,-2.3679773,30805258,unclassified,minor_road,red
40,1,202,202_1,202_1_40,34.3081026,-2.3678862,30805258,unclassified,minor_road,red
41,1,202,202_1,202_1_41,34.3080811,-2.3678004,30805258,unclassified,minor_road,red
42,1,202,202_1,202_1_42,34.308057,-2.3677173,30805258,unclassified,minor_road,red
43,1,202,202_1,202_1_43,34.3080328,-2.3676289,30805258,unclassified,minor_road,red
44,1,202,202_1,202_1_44,34.3080168,-2.3675699,30805258,unclassified,minor_road,red
45,1,202,202_1,202_1_45,34.3079953,-2.3674869,30805258,unclassified,minor_road,red
46,1,202,202_1,202_1_46,34.3079792,-2.3674467,30805258,unclassified,minor_road,red
47,1,202,202_1,202_1_47,34.3079473,-2.3673321,30805258,unclassified,minor_road,red
48,1,202,202_1,202_1_48,34.3079467170843,-2.367328719088925,30805258,unclassified,minor_road,red
1,2,202,202_2,202_2_1,34.3079467170843,-2.367328719088925,30805258,unclassified,minor_road,black
2,2,202,202_2,202_2_2,34.3079318,-2.3672422,30805258,unclassified,minor_road,black
3,2,202,202_2,202_2_3,34.3079287,-2.3671616,30805258,unclassified,minor_road,black
4,2,202,202_2,202_2_4,34.3079225,-2.3670562,30805258,unclassified,minor_road,black
5,2,202,202_2,202_2_5,34.3079318,-2.3669075,30805258,unclassified,minor_road,black
6,2,202,202_2,202_2_6,34.3079411,-2.3667773,30805258,unclassified,minor_road,black
7,2,202,202_2,202_2_7,34.307953500000004,-2.3666533,30805258,unclassified,minor_road,black
8,2,202,202_2,202_2_8,34.3079629,-2.3665541,30805258,unclassified,minor_road,black
9,2,202,202_2,202_2_9,34.3079722,-2.3664239,30805258,unclassified,minor_road,black
10,2,202,202_2,202_2_10,34.3079846,-2.3663061,30805258,unclassified,minor_road,black
11,2,202,202_2,202_2_11,34.3079939,-2.3662038,30805258,unclassified,minor_road,black
12,2,202,202_2,202_2_12,34.3080032,-2.3660984,30805258,unclassified,minor_road,black
13,2,202,202_2,202_2_13,34.308018,-2.3658593,30805258,unclassified,minor_road,black
14,2,202,202_2,202_2_14,34.3080221,-2.3657495,30805258,unclassified,minor_road,black
15,2,202,202_2,202_2_15,34.3080262,-2.3656518,30805258,unclassified,minor_road,black
16,2,202,202_2,202_2_16,34.3080282,-2.3655583,30805258,unclassified,minor_road,black
17,2,202,202_2,202_2_17,34.3080302,-2.3654769,30805258,unclassified,minor_road,black
18,2,202,202_2,202_2_18,34.3080323,-2.3653671,30805258,unclassified,minor_road,black
19,2,202,202_2,202_2_19,34.3080343,-2.3652796,30805258,unclassified,minor_road,black
20,2,202,202_2,202_2_20,34.3080323,-2.3652268,30805258,unclassified,minor_road,black
21,2,202,202_2,202_2_21,34.3080323,-2.3651658,30805258,unclassified,minor_road,black
22,2,202,202_2,202_2_22,34.3080323,-2.3650864,30805258,unclassified,minor_road,black
23,2,202,202_2,202_2_23,34.3080323,-2.3649888,30805258,unclassified,minor_road,black
24,2,202,202_2,202_2_24,34.3080323,-2.364877,30805258,unclassified,minor_road,black
25,2,202,202_2,202_2_25,34.3080302,-2.3648119,30805258,unclassified,minor_road,black
26,2,202,202_2,202_2_26,34.3080282,-2.3647366,30805258,unclassified,minor_road,black
27,2,202,202_2,202_2_27,34.3080262,-2.3646736,30805258,unclassified,minor_road,black
28,2,202,202_2,202_2_28,34.3080262,-2.3646044,30805258,unclassified,minor_road,black
29,2,202,202_2,202_2_29,34.3080241,-2.3645454,30805258,unclassified,minor_road,black
30,2,202,202_2,202_2_30,34.3080241,-2.3644682,30805258,unclassified,minor_road,black
31,2,202,202_2,202_2_31,34.3080221,-2.3643705,30805258,unclassified,minor_road,black
32,2,202,202_2,202_2_32,34.3080201,-2.3642892,30805258,unclassified,minor_road,black
33,2,202,202_2,202_2_33,34.3080221,-2.3642322,30805258,unclassified,minor_road,black
34,2,202,202_2,202_2_34,34.3080221,-2.3641855,30805258,unclassified,minor_road,black
35,2,202,202_2,202_2_35,34.3080262,-2.3641183,30805258,unclassified,minor_road,black
36,2,202,202_2,202_2_36,34.3080343,-2.3640614,30805258,unclassified,minor_road,black
37,2,202,202_2,202_2_37,34.3080404,-2.3640085,30805258,unclassified,minor_road,black
38,2,202,202_2,202_2_38,34.3080526,-2.363915,30805258,unclassified,minor_road,black
39,2,202,202_2,202_2_39,34.3080526,-2.3638743,30805258,unclassified,minor_road,black
40,2,202,202_2,202_2_40,34.3080567,-2.3637828,30805258,unclassified,minor_road,black
41,2,202,202_2,202_2_41,34.3080607,-2.3636312,30805258,unclassified,minor_road,black
42,2,202,202_2,202_2_42,34.3080661,-2.3635347,30805258,unclassified,minor_road,black
43,2,202,202_2,202_2_43,34.3080695,-2.3634918,30805258,unclassified,minor_road,black
44,2,202,202_2,202_2_44,34.3080721,-2.363461,30805258,unclassified,minor_road,black
45,2,202,202_2,202_2_45,34.3080775,-2.3634074,30805258,unclassified,minor_road,black
46,2,202,202_2,202_2_46,34.3080846,-2.3631,30805258,unclassified,minor_road,black
47,2,202,202_2,202_2_47,34.3080844,-2.3629318,30805258,unclassified,minor_road,black
48,2,202,202_2,202_2_48,34.3080813,-2.3628443,30805258,unclassified,minor_road,black
49,2,202,202_2,202_2_49,34.3080712,-2.3627534,30805258,unclassified,minor_road,black
50,2,202,202_2,202_2_50,34.3080566,-2.3626793,30805258,unclassified,minor_road,black
51,2,202,202_2,202_2_51,34.308032,-2.3626043,30805258,unclassified,minor_road,black
52,2,202,202_2,202_2_52,34.3079718,-2.3624434,30805258,unclassified,minor_road,black
53,2,202,202_2,202_2_53,34.3079623,-2.3624173,30805258,unclassified,minor_road,black
54,2,202,202_2,202_2_54,34.3079389,-2.3623219,30805258,unclassified,minor_road,black
55,2,202,202_2,202_2_55,34.3078992,-2.3621034,30805258,unclassified,minor_road,black
56,2,202,202_2,202_2_56,34.3078778,-2.3620248,30805258,unclassified,minor_road,black
57,2,202,202_2,202_2_57,34.3078328,-2.3619897,30805258,unclassified,minor_road,black
58,2,202,202_2,202_2_58,34.30781,-2.3619278,30805258,unclassified,minor_road,black
59,2,202,202_2,202_2_59,34.3077271,-2.3617977,30805258,unclassified,minor_road,black
60,2,202,202_2,202_2_60,34.3076738,-2.3617314,30805258,unclassified,minor_road,black
61,2,202,202_2,202_2_61,34.3075753,-2.361638,30805258,unclassified,minor_road,black
62,2,202,202_2,202_2_62,34.3074867,-2.3615216,30805258,unclassified,minor_road,black
63,2,202,202_2,202_2_63,34.3074297,-2.3614047,30805258,unclassified,minor_road,black
64,2,202,202_2,202_2_64,34.3073933,-2.3613343,30805258,unclassified,minor_road,black
65,2,202,202_2,202_2_65,34.3073375,-2.3612592,30805258,unclassified,minor_road,black
66,2,202,202_2,202_2_66,34.3073013,-2.3612106,30805258,unclassified,minor_road,black
67,2,202,202_2,202_2_67,34.3072671,-2.3611654,30805258,unclassified,minor_road,black
68,2,202,202_2,202_2_68,34.307237,-2.3611134,30805258,unclassified,minor_road,black
69,2,202,202_2,202_2_69,34.3071956,-2.3610524,30805258,unclassified,minor_road,black
70,2,202,202_2,202_2_70,34.3071697,-2.3609459,30805258,unclassified,minor_road,black
71,2,202,202_2,202_2_71,34.3071408,-2.3607768,30805258,unclassified,minor_road,black
72,2,202,202_2,202_2_72,34.3071354,-2.3606642,30805258,unclassified,minor_road,black
73,2,202,202_2,202_2_73,34.3071301,-2.3605195,30805258,unclassified,minor_road,black
74,2,202,202_2,202_2_74,34.3071421,-2.3603426,30805258,unclassified,minor_road,black
75,2,202,202_2,202_2_75,34.3071421,-2.3602971,30805258,unclassified,minor_road,black
76,2,202,202_2,202_2_76,34.3071368,-2.3602247,30805258,unclassified,minor_road,black
77,2,202,202_2,202_2_77,34.3071341,-2.3601443,30805258,unclassified,minor_road,black
78,2,202,202_2,202_2_78,34.3071341,-2.3600907,30805258,unclassified,minor_road,black
79,2,202,202_2,202_2_79,34.307118,-2.3600183,30805258,unclassified,minor_road,black
80,2,202,202_2,202_2_80,34.3070965,-2.359946,30805258,unclassified,minor_road,black
81,2,202,202_2,202_2_81,34.3070617,-2.3598736,30805258,unclassified,minor_road,black
82,2,202,202_2,202_2_82,34.3070295,-2.3598388,30805258,unclassified,minor_road,black
83,2,202,202_2,202_2_83,34.3069544,-2.3597905,30805258,unclassified,minor_road,black
84,2,202,202_2,202_2_84,34.306882,-2.3597745,30805258,unclassified,minor_road,black
85,2,202,202_2,202_2_85,34.3068498,-2.3597557,30805258,unclassified,minor_road,black
86,2,202,202_2,202_2_86,34.3067505,-2.359619,30805258,unclassified,minor_road,black
1,1,203,203_1,203_1_1,34.296771,-2.4168411,30805258,unclassified,minor_road,red
2,1,203,203_1,203_1_2,34.2963847,-2.4166401,30805258,unclassified,minor_road,red
3,1,203,203_1,203_1_3,34.2960958,-2.4164039,30805258,unclassified,minor_road,red
4,1,203,203_1,203_1_4,34.2960164,-2.4163386,30805258,unclassified,minor_road,red
5,1,203,203_1,203_1_5,34.2958529,-2.4161893,30805258,unclassified,minor_road,red
6,1,203,203_1,203_1_6,34.2953953,-2.4157321,30805258,unclassified,minor_road,red
7,1,203,203_1,203_1_7,34.2951711,-2.4154894,30805258,unclassified,minor_road,red
8,1,203,203_1,203_1_8,34.2950497,-2.4153028,30805258,unclassified,minor_road,red
9,1,203,203_1,203_1_9,34.2948769,-2.4150135,30805258,unclassified,minor_road,red
10,1,203,203_1,203_1_10,34.2947181,-2.4147756,30805258,unclassified,minor_road,red
11,1,203,203_1,203_1_11,34.2946107,-2.4146262,30805258,unclassified,minor_road,red
12,1,203,203_1,203_1_12,34.2945407,-2.4145329,30805258,unclassified,minor_road,red
13,1,203,203_1,203_1_13,34.29448,-2.414351,30805258,unclassified,minor_road,red
14,1,203,203_1,203_1_14,34.2944566,-2.4142297,30805258,unclassified,minor_road,red
15,1,203,203_1,203_1_15,34.2944146,-2.4140477,30805258,unclassified,minor_road,red
16,1,203,203_1,203_1_16,34.2943445,-2.4138517,30805258,unclassified,minor_road,red
17,1,203,203_1,203_1_17,34.2941811,-2.4135204,30805258,unclassified,minor_road,red
18,1,203,203_1,203_1_18,34.2940783,-2.4133525,30805258,unclassified,minor_road,red
19,1,203,203_1,203_1_19,34.2939803,-2.4132078,30805258,unclassified,minor_road,red
20,1,203,203_1,203_1_20,34.2938635,-2.4130819,30805258,unclassified,minor_road,red
21,1,203,203_1,203_1_21,34.2936907,-2.4129325,30805258,unclassified,minor_road,red
22,1,203,203_1,203_1_22,34.2933685,-2.4126853,30805258,unclassified,minor_road,red
23,1,203,203_1,203_1_23,34.293205,-2.4124986,30805258,unclassified,minor_road,red
24,1,203,203_1,203_1_24,34.293135,-2.4123913,30805258,unclassified,minor_road,red
25,1,203,203_1,203_1_25,34.293093,-2.4122373,30805258,unclassified,minor_road,red
26,1,203,203_1,203_1_26,34.2930433,-2.4120512,30805258,unclassified,minor_road,red
27,1,203,203_1,203_1_27,34.2930108,-2.4119416,30805258,unclassified,minor_road,red
